pathway,source_name,dest_name,distance_m,resource,demand,climate,feasibility,infrastructure,score,src_lon,src_lat,dst_lon,dst_lat
waste,"Waste site at 13.1280, 80.2912","Park at 13.1403, 80.2489",4784.0,0.8,0.5,0.8,0.522,1.0,0.7032,80.2911800000566,13.127980000334198,80.248868,13.140286999999999
waste,"Waste site at 13.0233, 80.2107","Park at 13.0665, 80.2084",4788.5,0.8,0.5,0.8,0.521,1.0,0.7032,80.2106634357516,13.0233035507198,80.208392,13.066543000000001
waste,"Waste site at 13.0774, 80.2513","Park at 13.1198, 80.2602",4786.6,0.8,0.5,0.8,0.521,1.0,0.7032,80.251269000459,13.077440000268599,80.260153,13.119835
waste,"Waste site at 13.1411, 80.2426","Park at 13.1249, 80.2623",2785.1,0.7,0.5,0.8,0.721,1.0,0.7032,80.2426000003603,13.141110000241097,80.262283,13.124922999999997
waste,"Waste site at 13.0963, 80.2231","Park at 13.1198, 80.2602",4786.9,0.8,0.5,0.8,0.521,1.0,0.7032,80.2230999995446,13.0962899999526,80.260153,13.119835
waste,"Waste site at 13.1113, 80.1872","Park at 13.0936, 80.2054",2787.5,0.7,0.5,0.8,0.721,1.0,0.7032,80.1871599999231,13.1113399998117,80.205385,13.093560000000002
waste,"Waste site at 13.0774, 80.2513","Park at 13.1206, 80.2547",4788.8,0.8,0.5,0.8,0.521,1.0,0.7032,80.251269000459,13.077440000268599,80.2546952,13.120609100000003
waste,"Waste site at 13.0755, 80.2149","Park at 13.1125, 80.2379",4787.7,0.8,0.5,0.8,0.521,1.0,0.7032,80.2149000000628,13.075500000417998,80.237888,13.112463000000004
waste,"Waste site at 12.9413, 80.2062","Park at 12.9844, 80.2093",4783.9,0.8,0.5,0.8,0.522,1.0,0.7032,80.2062170002911,12.941261000040098,80.20931,12.984409999999999
waste,"Waste site at 13.0774, 80.2513","Park at 13.0789, 80.2071",4787.8,0.8,0.5,0.8,0.521,1.0,0.7032,80.251269000459,13.077440000268599,80.207134,13.078917999999998
waste,"Waste site at 13.1018, 80.1842","Park at 13.0649, 80.2072",4785.0,0.8,0.5,0.8,0.521,1.0,0.7032,80.1841599997977,13.1018099998138,80.207164,13.064885999999998
waste,"Waste site at 13.1018, 80.1842","Park at 13.1332, 80.1538",4786.8,0.8,0.5,0.8,0.521,1.0,0.7032,80.1841599997977,13.1018099998138,80.153793,13.133232
waste,"Waste site at 13.1018, 80.1842","Park at 13.1332, 80.1538",4786.8,0.8,0.5,0.8,0.521,1.0,0.7032,80.1841599997977,13.1018099998138,80.153793,13.133232
waste,"Waste site at 13.1451, 80.1824","Park at 13.1408, 80.2387",6122.6,0.7,0.7,0.8,0.388,1.0,0.7032,80.1824000004346,13.1450999999426,80.238715,13.140772999999998
waste,"Waste site at 13.1404, 80.1583","Park at 13.1458, 80.2022",4793.3,0.8,0.5,0.8,0.521,1.0,0.7031,80.1583200000033,13.140419999816098,80.2022073,13.145750499999998
waste,"Waste site at 13.0411, 80.1720","Park at 13.0652, 80.2088",4793.3,0.8,0.5,0.8,0.521,1.0,0.7031,80.1719900003305,13.0411319997808,80.208784,13.065155
waste,"Waste site at 13.0927, 80.2404","Park at 13.0939, 80.1962",4795.8,0.8,0.5,0.8,0.52,1.0,0.7031,80.2403900003902,13.092720000051399,80.196169,13.093892
waste,"Waste site at 13.0823, 80.2263","Park at 13.0629, 80.2658",4795.3,0.8,0.5,0.8,0.52,1.0,0.7031,80.2263299997364,13.082332999943098,80.265845,13.062853999999998
waste,"Waste site at 13.1253, 80.2601","Park at 13.1125, 80.2379",2795.1,0.7,0.5,0.8,0.72,1.0,0.7031,80.2601000000708,13.125300000185302,80.237888,13.112463000000004
waste,"Waste site at 13.0953, 80.2219","Park at 13.0939, 80.1962",2794.1,0.7,0.5,0.8,0.721,1.0,0.7031,80.2218999997152,13.095340000191799,80.196169,13.093892
waste,"Waste site at 13.1345, 80.2532","Park at 13.1264, 80.2776",2790.4,0.7,0.5,0.8,0.721,1.0,0.7031,80.2532000002515,13.1345000001864,80.277597,13.126446
waste,"Waste site at 13.0999, 80.1502","Park at 13.1139, 80.2112",6791.6,0.9,0.5,0.8,0.321,1.0,0.7031,80.150230000056,13.099899999692399,80.211241,13.113854999999997
waste,"Waste site at 13.0935, 80.2429","Park at 13.0665, 80.2514",3127.0,0.55,0.7,0.8,0.687,1.0,0.7031,80.2429439996882,13.093537999662695,80.251409,13.066509
waste,"Waste site at 13.0823, 80.2263","Park at 13.0915, 80.1831",4796.1,0.8,0.5,0.8,0.52,1.0,0.7031,80.2263299997364,13.082332999943098,80.183093,13.091512
waste,"Waste site at 13.0792, 80.2095","Park at 13.1125, 80.2379",4796.6,0.8,0.5,0.8,0.52,1.0,0.7031,80.2095200000924,13.079179999765,80.237888,13.112463000000004
waste,"Waste site at 13.0935, 80.2429","Park at 13.0665, 80.2514",3126.3,0.55,0.7,0.8,0.687,1.0,0.7031,80.2429399995496,13.093530000276498,80.251409,13.066509
waste,"Waste site at 13.0904, 80.1942","Park at 13.0767, 80.1725",2794.4,0.7,0.5,0.8,0.721,1.0,0.7031,80.1941799995546,13.090359999828898,80.172482,13.076723
waste,"Waste site at 13.0877, 80.2323","Park at 13.0665, 80.2514",3128.1,0.55,0.7,0.8,0.687,1.0,0.7031,80.2323000002851,13.087699999662401,80.251409,13.066509
waste,"Waste site at 13.0755, 80.2149","Park at 13.0331, 80.2059",4795.4,0.8,0.5,0.8,0.52,1.0,0.7031,80.2149000000628,13.075500000417998,80.205866,13.033054999999996
waste,"Waste site at 13.0842, 80.2306","Park at 13.0662, 80.2084",3126.9,0.55,0.7,0.8,0.687,1.0,0.7031,80.2306000004244,13.0842000004098,80.208352,13.066208
waste,"Waste site at 13.1670, 80.2681","Park at 13.1712, 80.2427",2797.1,0.7,0.5,0.8,0.72,1.0,0.703,80.2680999999538,13.1669999997926,80.242654,13.171229
waste,"Waste site at 13.0594, 80.2781","Park at 13.0984, 80.2587",4801.6,0.8,0.5,0.8,0.52,1.0,0.703,80.2781200002567,13.0594100003591,80.258716,13.098436999999995
waste,"Waste site at 13.1018, 80.1842","Park at 13.1447, 80.1910",4799.4,0.8,0.5,0.8,0.52,1.0,0.703,80.1841599997977,13.1018099998138,80.191011,13.144681999999998
waste,"Waste site at 13.1280, 80.2912","Park at 13.0984, 80.2587",4802.0,0.8,0.5,0.8,0.52,1.0,0.703,80.2911800000566,13.127980000334198,80.258716,13.098436999999995
waste,"Waste site at 13.1324, 80.1982","Park at 13.0890, 80.1980",4799.4,0.8,0.5,0.8,0.52,1.0,0.703,80.1982400002104,13.1324199999433,80.19801200000002,13.089025
waste,"Waste site at 13.1334, 80.2924","Park at 13.1052, 80.2954",3136.2,0.55,0.7,0.8,0.686,1.0,0.703,80.2924499999423,13.133400000088999,80.295376,13.105187999999997
waste,"Waste site at 13.1224, 80.2381","Park at 13.0986, 80.2293",2798.6,0.7,0.5,0.8,0.72,1.0,0.703,80.2381000001439,13.1223999998158,80.229324,13.098602000000001
waste,"Waste site at 13.1451, 80.1824","Park at 13.0898, 80.1784",6132.5,0.7,0.7,0.8,0.387,1.0,0.703,80.1824000004346,13.1450999999426,80.178357,13.089792999999998
waste,"Waste site at 13.1671, 80.2966","Park at 13.1871, 80.3124",2798.1,0.7,0.5,0.8,0.72,1.0,0.703,80.2965575000187,13.1671222995975,80.3124,13.1871
waste,"Waste site at 13.1037, 80.1967","Park at 13.1408, 80.2387",6132.4,0.7,0.7,0.8,0.387,1.0,0.703,80.1966714999968,13.103671899789699,80.238715,13.140772999999998
waste,"Waste site at 13.0252, 80.2201","Park at 13.0464, 80.1815",4803.0,0.8,0.5,0.8,0.52,1.0,0.703,80.2200999996032,13.0252000001373,80.181457,13.046424
waste,"Waste site at 13.0709, 80.2205","Park at 13.0405, 80.1890",4802.5,0.8,0.5,0.8,0.52,1.0,0.703,80.2205200001278,13.070920000246002,80.188954,13.040458000000001
waste,"Waste site at 13.0989, 80.2577","Park at 13.0741, 80.2213",4800.3,0.8,0.5,0.8,0.52,1.0,0.703,80.257680000109,13.098900000218,80.221312,13.074140999999997
waste,"Waste site at 13.0293, 80.2337","Park at 13.0652, 80.2088",4802.3,0.8,0.5,0.8,0.52,1.0,0.703,80.2337499999664,13.0292900001212,80.208784,13.065155
waste,"Waste site at 13.0774, 80.2513","Park at 13.0665, 80.2084",4802.4,0.8,0.5,0.8,0.52,1.0,0.703,80.251269000459,13.077440000268599,80.208392,13.066543000000001
waste,"Waste site at 13.0351, 80.2499","Park at 13.0758, 80.2654",4799.6,0.8,0.5,0.8,0.52,1.0,0.703,80.24990999981311,13.035109999862298,80.26536,13.075778999999999
waste,"Waste site at 13.0927, 80.2404","Park at 13.0642, 80.2071",4797.5,0.8,0.5,0.8,0.52,1.0,0.703,80.2403900003902,13.092720000051399,80.207081,13.064163
waste,"Waste site at 13.1245, 80.2483","Park at 13.1300, 80.2735",2801.3,0.7,0.5,0.8,0.72,1.0,0.703,80.248300000262,13.124500000147899,80.27352700000002,13.130001000000002
waste,"Waste site at 13.1018, 80.1842","Park at 13.1447, 80.1910",4799.4,0.8,0.5,0.8,0.52,1.0,0.703,80.1841599997977,13.1018099998138,80.191011,13.144681999999998
waste,"Waste site at 13.0774, 80.2513","Park at 13.0652, 80.2088",4802.4,0.8,0.5,0.8,0.52,1.0,0.703,80.251269000459,13.077440000268599,80.208784,13.065155
waste,"Waste site at 13.1004, 80.2075","Park at 13.1245, 80.1923",3133.8,0.55,0.7,0.8,0.687,1.0,0.703,80.2074899996118,13.100429999637901,80.19231,13.124544
waste,"Waste site at 13.0867, 80.2352","Park at 13.0906, 80.2638",3132.1,0.55,0.7,0.8,0.687,1.0,0.703,80.2351999996846,13.086699999951197,80.26382300000002,13.09055
waste,"Waste site at 13.1809, 80.2291","Park at 13.1578, 80.2186",2799.1,0.7,0.5,0.8,0.72,1.0,0.703,80.2291140298209,13.180941629607098,80.2185871,13.157830500000001
waste,"Waste site at 13.0523, 80.1966","Park at 13.0835, 80.1658",4804.6,0.8,0.5,0.8,0.52,1.0,0.7029,80.1965899997028,13.052259999853598,80.165783,13.083486999999998
waste,"Waste site at 13.0936, 80.2428","Park at 13.0665, 80.2514",3138.7,0.55,0.7,0.8,0.686,1.0,0.7029,80.242750000209,13.093590000162997,80.251409,13.066509
waste,"Waste site at 13.0823, 80.2263","Park at 13.0485, 80.2541",4804.2,0.8,0.5,0.8,0.52,1.0,0.7029,80.2263299997364,13.082332999943098,80.254116,13.048495999999998
waste,"Waste site at 13.0252, 80.2201","Park at 13.0684, 80.2153",4803.8,0.8,0.5,0.8,0.52,1.0,0.7029,80.2200999996032,13.0252000001373,80.21530700000001,13.068380000000001
waste,"Waste site at 13.0823, 80.2263","Park at 13.1221, 80.2084",4806.0,0.8,0.5,0.8,0.519,1.0,0.7029,80.2263299997364,13.082332999943098,80.20843,13.122088999999999
waste,"Waste site at 13.0792, 80.2095","Park at 13.1221, 80.2028",4806.8,0.8,0.5,0.8,0.519,1.0,0.7029,80.2095200000924,13.079179999765,80.202764,13.122134999999997
waste,"Waste site at 13.1705, 80.2551","Park at 13.1284, 80.2921",6141.3,0.7,0.7,0.8,0.386,1.0,0.7029,80.2551000004509,13.170500000377698,80.292082,13.128428999999995
waste,"Waste site at 13.0995, 80.1872","Park at 13.1155, 80.2073",2806.0,0.7,0.5,0.8,0.719,1.0,0.7029,80.1871599997602,13.0994900002647,80.207263,13.115471999999997
waste,"Waste site at 13.1393, 80.2361","Park at 13.1148, 80.2727",4807.7,0.8,0.5,0.8,0.519,1.0,0.7029,80.2360799998982,13.139269999884695,80.272739,13.114799999999999
waste,"Waste site at 13.1698, 80.2037","Park at 13.1478, 80.1908",2807.3,0.7,0.5,0.8,0.719,1.0,0.7029,80.2037000000902,13.169799999870497,80.190792,13.147793999999998
waste,"Waste site at 13.0233, 80.2107","Park at 12.9850, 80.1898",4804.1,0.8,0.5,0.8,0.52,1.0,0.7029,80.2106634357516,13.0233035507198,80.18981,12.98498
waste,"Waste site at 13.0298, 80.1975","Park at 13.0303, 80.1685",3142.2,0.55,0.7,0.8,0.686,1.0,0.7029,80.197481999621,13.029781000230399,80.16851,13.030271
waste,"Waste site at 13.0900, 80.2516","Park at 13.0537, 80.2009",6805.3,0.9,0.5,0.8,0.319,1.0,0.7029,80.2516000002505,13.089999999879,80.20091700000002,13.053701
waste,"Waste site at 13.1504, 80.2617","Park at 13.2031, 80.2795",6139.9,0.7,0.7,0.8,0.386,1.0,0.7029,80.2617000000582,13.1504000001209,80.279517,13.203099999999997
waste,"Waste site at 13.1086, 80.2282","Park at 13.0825, 80.1928",4805.1,0.8,0.5,0.8,0.519,1.0,0.7029,80.2281699999092,13.1086199998297,80.192782,13.082459
waste,"Waste site at 13.0252, 80.2201","Park at 13.0452, 80.1807",4805.4,0.8,0.5,0.8,0.519,1.0,0.7029,80.2200999996032,13.0252000001373,80.180733,13.045151
waste,"Waste site at 13.0940, 80.2213","Park at 13.0464, 80.1815",6807.9,0.9,0.5,0.8,0.319,1.0,0.7029,80.2213000003672,13.093999999919404,80.181457,13.046424
waste,"Waste site at 13.0900, 80.2516","Park at 13.1288, 80.2029",6805.7,0.9,0.5,0.8,0.319,1.0,0.7029,80.2516000002505,13.089999999879,80.202883,13.128814999999998
waste,"Waste site at 13.0927, 80.2404","Park at 13.1301, 80.2629",4804.3,0.8,0.5,0.8,0.52,1.0,0.7029,80.2403900003902,13.092720000051399,80.262897,13.130142
waste,"Waste site at 13.0594, 80.2781","Park at 13.0164, 80.2715",4805.5,0.8,0.5,0.8,0.519,1.0,0.7029,80.2781200002567,13.0594100003591,80.271499,13.016446000000004
waste,"Waste site at 13.0940, 80.2213","Park at 13.1478, 80.1908",6806.8,0.9,0.5,0.8,0.319,1.0,0.7029,80.2213000003672,13.093999999919404,80.190792,13.147793999999998
waste,"Waste site at 13.1568, 80.3014","Park at 13.1227, 80.2491",6807.5,0.9,0.5,0.8,0.319,1.0,0.7029,80.3013590000449,13.156842000268396,80.249071,13.122742
waste,"Waste site at 13.1245, 80.2483","Park at 13.1444, 80.2323",2804.2,0.7,0.5,0.8,0.72,1.0,0.7029,80.248300000262,13.124500000147899,80.232307,13.144429999999998
waste,"Waste site at 13.0725, 80.2650","Park at 13.0782, 80.2397",2812.5,0.7,0.5,0.8,0.719,1.0,0.7028,80.2649999996883,13.0724999999669,80.23971,13.078163999999997
waste,"Waste site at 13.0839, 80.1883","Park at 13.1006, 80.1688",2812.8,0.7,0.5,0.8,0.719,1.0,0.7028,80.1883400003341,13.0838900001099,80.168767,13.100584999999999
waste,"Waste site at 13.0839, 80.1883","Park at 13.1123, 80.1870",3148.3,0.55,0.7,0.8,0.685,1.0,0.7028,80.1883400003341,13.0838900001099,80.187034,13.112327
waste,"Waste site at 13.0995, 80.1872","Park at 13.0773, 80.1744",2816.0,0.7,0.5,0.8,0.718,1.0,0.7028,80.1871599997602,13.0994900002647,80.174426,13.077297999999999
waste,"Waste site at 13.0839, 80.1883","Park at 13.0554, 80.1882",3147.7,0.55,0.7,0.8,0.685,1.0,0.7028,80.1883400003341,13.0838900001099,80.1882285,13.055429199999997
waste,"Waste site at 13.0792, 80.1906","Park at 13.0765, 80.1648",2814.5,0.7,0.5,0.8,0.719,1.0,0.7028,80.1906200004269,13.079230000044499,80.164805,13.076548999999998
waste,"Waste site at 13.0639, 80.2141","Park at 13.0819, 80.2545",4811.9,0.8,0.5,0.8,0.519,1.0,0.7028,80.2140799998612,13.063949999623603,80.254526,13.081864
waste,"Waste site at 13.0759, 80.2147","Park at 13.0579, 80.1922",3148.7,0.55,0.7,0.8,0.685,1.0,0.7028,80.214699999626,13.075900000069003,80.1922,13.057899999999998
waste,"Waste site at 13.0944, 80.2685","Park at 13.1052, 80.2954",3147.7,0.55,0.7,0.8,0.685,1.0,0.7028,80.2685158798004,13.094378509692598,80.295376,13.105187999999997
waste,"Waste site at 13.0725, 80.2650","Park at 13.0271, 80.2324",6143.4,0.7,0.7,0.8,0.386,1.0,0.7028,80.2649999996883,13.0724999999669,80.232398,13.027068999999996
waste,"Waste site at 13.1451, 80.1824","Park at 13.1343, 80.2380",6147.4,0.7,0.7,0.8,0.385,1.0,0.7028,80.1824000004346,13.1450999999426,80.238039,13.134323999999998
waste,"Waste site at 13.1696, 80.2634","Park at 13.1183, 80.2852",6148.4,0.7,0.7,0.8,0.385,1.0,0.7028,80.2633999998312,13.1695999998222,80.285224,13.118286
waste,"Waste site at 13.0823, 80.2263","Park at 13.1209, 80.2057",4813.0,0.8,0.5,0.8,0.519,1.0,0.7028,80.2263299997364,13.082332999943098,80.205739,13.120887999999999
waste,"Waste site at 13.1264, 80.2640","Park at 13.1391, 80.2900",3145.1,0.55,0.7,0.8,0.685,1.0,0.7028,80.2640000000831,13.126399999893001,80.289982,13.13906
waste,"Waste site at 13.1345, 80.2532","Park at 13.1099, 80.2599",2812.2,0.7,0.5,0.8,0.719,1.0,0.7028,80.2532000002515,13.1345000001864,80.259928,13.109942
waste,"Waste site at 13.0209, 80.1883","Park at 13.0156, 80.1598",3147.1,0.55,0.7,0.8,0.685,1.0,0.7028,80.1883299998157,13.0208800000002,80.1598179,13.015578499999998
waste,"Waste site at 13.0774, 80.2513","Park at 13.0889, 80.2085",4810.5,0.8,0.5,0.8,0.519,1.0,0.7028,80.251269000459,13.077440000268599,80.20845500000001,13.088862
waste,"Waste site at 13.0233, 80.2107","Park at 12.9811, 80.2213",4813.4,0.8,0.5,0.8,0.519,1.0,0.7028,80.2106634357516,13.0233035507198,80.221339,12.981058999999997
waste,"Waste site at 13.1224, 80.2381","Park at 13.1317, 80.2622",2811.3,0.7,0.5,0.8,0.719,1.0,0.7028,80.2381000001439,13.1223999998158,80.262237,13.131701999999997
waste,"Waste site at 13.1084, 80.2606","Park at 13.0840, 80.2238",4813.2,0.8,0.5,0.8,0.519,1.0,0.7028,80.2605699996055,13.108449999703998,80.223842,13.083998
waste,"Waste site at 13.0759, 80.2147","Park at 13.0579, 80.1922",3148.7,0.55,0.7,0.8,0.685,1.0,0.7028,80.214699999626,13.075900000069003,80.1922,13.057899999999998
waste,"Waste site at 13.0759, 80.2147","Park at 13.0579, 80.1922",3148.7,0.55,0.7,0.8,0.685,1.0,0.7028,80.214699999626,13.075900000069003,80.1922,13.057899999999998
waste,"Waste site at 13.1524, 80.2536","Park at 13.1583, 80.2096",4812.7,0.8,0.5,0.8,0.519,1.0,0.7028,80.2535999995608,13.152399999645397,80.2096017,13.1582745
waste,"Waste site at 13.1324, 80.1982","Park at 13.0915, 80.1831",4813.1,0.8,0.5,0.8,0.519,1.0,0.7028,80.1982400002104,13.1324199999433,80.183093,13.091512
waste,"Waste site at 13.1264, 80.2640","Park at 13.1334, 80.2890",2814.6,0.7,0.5,0.8,0.719,1.0,0.7028,80.2640000000831,13.126399999893001,80.288971,13.133379
waste,"Waste site at 13.0351, 80.2499","Park at 13.0703, 80.2761",4811.9,0.8,0.5,0.8,0.519,1.0,0.7028,80.24990999981311,13.035109999862298,80.27607,13.070256
waste,"Waste site at 13.0999, 80.1502","Park at 13.0464, 80.1815",6814.8,0.9,0.5,0.8,0.319,1.0,0.7028,80.150230000056,13.099899999692399,80.181457,13.046424
water,"Water site at 13.0726, 80.2651","Park at 13.1066, 80.2426",4487.7,0.5,1.0,0.8,0.551,0.6,0.7027,80.26512057886207,13.072609848348165,80.242553,13.106626999999998
waste,"Waste site at 13.0823, 80.2263","Park at 13.0438, 80.2054",4823.2,0.8,0.5,0.8,0.518,1.0,0.7027,80.2263299997364,13.082332999943098,80.205447,13.043826
waste,"Waste site at 13.0293, 80.2337","Park at 13.0663, 80.2572",4820.3,0.8,0.5,0.8,0.518,1.0,0.7027,80.2337499999664,13.0292900001212,80.257235,13.066297
waste,"Waste site at 13.1264, 80.2640","Park at 13.1104, 80.2437",2819.6,0.7,0.5,0.8,0.718,1.0,0.7027,80.2640000000831,13.126399999893001,80.243728,13.110425999999999
waste,"Waste site at 13.0233, 80.2107","Park at 13.0219, 80.2551",4818.9,0.8,0.5,0.8,0.518,1.0,0.7027,80.2106634357516,13.0233035507198,80.25507900000001,13.021915
waste,"Waste site at 13.1504, 80.2617","Park at 13.1249, 80.2623",2818.4,0.7,0.5,0.8,0.718,1.0,0.7027,80.2617000000582,13.1504000001209,80.262283,13.124922999999997
waste,"Waste site at 13.0940, 80.2213","Park at 13.0690, 80.1638",6819.6,0.9,0.5,0.8,0.318,1.0,0.7027,80.2213000003672,13.093999999919404,80.1638,13.068999999999996
waste,"Waste site at 13.0293, 80.2337","Park at 13.0642, 80.2071",4820.5,0.8,0.5,0.8,0.518,1.0,0.7027,80.2337499999664,13.0292900001212,80.207081,13.064163
waste,"Waste site at 13.1246, 80.2214","Park at 13.1245, 80.1923",3154.4,0.55,0.7,0.8,0.685,1.0,0.7027,80.2214099995588,13.124589999725195,80.19231,13.124544
waste,"Waste site at 13.1324, 80.1982","Park at 13.1332, 80.1538",4818.6,0.8,0.5,0.8,0.518,1.0,0.7027,80.1982400002104,13.1324199999433,80.153793,13.133232
waste,"Waste site at 13.1253, 80.2601","Park at 13.1239, 80.2861",2820.9,0.7,0.5,0.8,0.718,1.0,0.7027,80.2601000000708,13.125300000185302,80.286088,13.123949000000001
waste,"Waste site at 13.1529, 80.2030","Park at 13.1742, 80.2555",6152.3,0.7,0.7,0.8,0.385,1.0,0.7027,80.2029999998797,13.1528999997921,80.2554578,13.174158099999996
waste,"Waste site at 13.0293, 80.2337","Park at 12.9859, 80.2298",4818.3,0.8,0.5,0.8,0.518,1.0,0.7027,80.2337499999664,13.0292900001212,80.229804,12.985894999999998
waste,"Waste site at 13.1567, 80.2340","Park at 13.1377, 80.2514",2819.0,0.7,0.5,0.8,0.718,1.0,0.7027,80.2340000003569,13.1567000003078,80.2513753,13.137733199999998
waste,"Waste site at 13.1224, 80.2381","Park at 13.1301, 80.2629",2821.0,0.7,0.5,0.8,0.718,1.0,0.7027,80.2381000001439,13.1223999998158,80.262897,13.130142
waste,"Waste site at 13.0907, 80.2514","Park at 13.1125, 80.2379",2817.6,0.7,0.5,0.8,0.718,1.0,0.7027,80.2514000002387,13.09069999963,80.237888,13.112463000000004
waste,"Waste site at 13.0990, 80.2640","Park at 13.0801, 80.2041",6820.9,0.9,0.5,0.8,0.318,1.0,0.7027,80.2640000000016,13.099000000365399,80.204111,13.080098000000001
waste,"Waste site at 13.0927, 80.2404","Park at 13.1298, 80.2639",4822.3,0.8,0.5,0.8,0.518,1.0,0.7027,80.2403900003902,13.092720000051399,80.263876,13.129751
waste,"Waste site at 13.0411, 80.1720","Park at 13.0825, 80.1858",4817.2,0.8,0.5,0.8,0.518,1.0,0.7027,80.1719900003305,13.0411319997808,80.185776,13.082538
waste,"Waste site at 13.0774, 80.2513","Park at 13.1186, 80.2660",4827.4,0.8,0.5,0.8,0.517,1.0,0.7026,80.251269000459,13.077440000268599,80.266001,13.118631
waste,"Waste site at 13.0639, 80.2141","Park at 13.0872, 80.1764",4827.1,0.8,0.5,0.8,0.517,1.0,0.7026,80.2140799998612,13.063949999623603,80.1764,13.0872
waste,"Waste site at 13.0963, 80.2231","Park at 13.1241, 80.2575",4827.9,0.8,0.5,0.8,0.517,1.0,0.7026,80.2230999995446,13.0962899999526,80.257471,13.124050999999998
waste,"Waste site at 13.0900, 80.2516","Park at 13.1362, 80.2098",6828.4,0.9,0.5,0.8,0.317,1.0,0.7026,80.2516000002505,13.089999999879,80.209833,13.136218
waste,"Waste site at 13.0953, 80.2219","Park at 13.1091, 80.2439",2828.8,0.7,0.5,0.8,0.717,1.0,0.7026,80.2218999997152,13.095340000191799,80.243921,13.109062
waste,"Waste site at 13.0721, 80.2305","Park at 13.1094, 80.2537",4826.5,0.8,0.5,0.8,0.517,1.0,0.7026,80.2305499996437,13.072130000215402,80.253713,13.109398999999998
waste,"Waste site at 13.0995, 80.1872","Park at 13.0801, 80.2041",2824.3,0.7,0.5,0.8,0.718,1.0,0.7026,80.1871599997602,13.0994900002647,80.204111,13.080098000000001
